travelCode,User_ID,Car_rented,review_car,review_hotel,review_flights,flight_rating,hotel_rating,car_rating,overall_rating
11521,112,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The flight was smooth, and the staff was extremely helpful and friendly.",5,2,0,3.5
11522,112,Not Rented,null,The rooftop pool was a highlight of our trip—such a relaxing experience!,"I had no issues with the flight. It was comfortable, and the staff was nice.",2,2,0,2
11524,112,Not Rented,null,Spacious and luxurious rooms with top-notch amenities. Highly recommended!,The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,5,0,3.5
11528,112,Not Rented,null,Paper-thin walls—I could hear everything from the neighboring rooms.,"I had to wait too long for boarding, and the staff was not helpful.",2,2,0,2
11530,112,Not Rented,null,The gym was small but had the basic equipment I needed for a workout.,"Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,0,3.5
11531,113,Not Rented,null,Paper-thin walls—I could hear everything from the neighboring rooms.,"The flight was smooth, and the staff was extremely helpful and friendly.",5,2,0,3.5
11533,113,Not Rented,null,The concierge was super helpful in arranging local tours and dinner reservations.,"There was no Wi-Fi on the flight, and the entertainment options were limited.",2,2,0,2
11537,113,Cancelled,They refused to refund my security deposit even though there was no damage!,Spacious and luxurious rooms with top-notch amenities. Highly recommended!,"The flight was smooth, and the staff was extremely helpful and friendly.",5,5,2,4
11540,113,Not Rented,null,"Fast and free Wi-Fi, perfect for both business and leisure travelers.","The flight was overcrowded, and I was unable to get enough rest.The flight was fine, but nothing really stood out about the experience.",2,2,0,2
11541,113,Cancelled,"Pickup process took longer than expected, but overall, a fair deal.","Booked a non-smoking room, but it reeked of cigarette smoke!","I had to wait too long for boarding, and the staff was not helpful.",2,2,2,2
11543,113,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The cabin was dirty, and the bathrooms were not properly maintained.",1,5,0,3
11547,113,Not Rented,null,Fantastic breakfast buffet with a wide variety of delicious options!,The cabin crew was very attentive and made sure all our needs were met.,2,2,0,2
11548,113,Not Rented,null,"Decent stay, but nothing extraordinary. The hotel met expectations.","The flight attendants were rude, and the flight was uncomfortable.",2,3,0,2.5
11551,113,Not Rented,null,"The worst hotel stay ever! The room was dirty, and the sheets had stains.","The crew was professional, but the flight felt standard and routine.",2,1,0,1.5
11552,113,Not Rented,null,"The staff was helpful, but service could have been a bit faster.",The cabin crew was very attentive and made sure all our needs were met.,2,2,0,2
11553,113,Not Rented,null,"Check-in took longer than expected, but the staff was polite.",Comfortable seats and good in-flight entertainment. Highly recommend this airline.,2,2,0,2
11557,113,Not Rented,null,Extremely comfortable beds—best sleep I’ve had in a long time!,Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
11563,113,Not Rented,null,"Check-in took longer than expected, but the staff was polite.","The entertainment was decent, but I didn’t find anything to really enjoy.",3,2,0,2.5
11565,113,Not Rented,null,"Rooms were well-maintained, and housekeeping did a great job every day.","My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,5,0,3.5
11567,113,Confirmed,They gave me a car with low tire pressure. Had to stop and refill myself!,I found bugs in my bed! Absolutely disgusting and unacceptable.,"The service was okay, but I expected a bit more for the price.",3,2,2,2.333333333
11572,113,Confirmed,"Excellent service! The car was clean, and the pickup was smooth. Highly recommend!",The hotel restaurant was average—good food but a bit overpriced.,"The flight was on time, and the crew was polite, but overall it was just okay.",3,3,5,3.666666667
11574,113,Not Rented,null,The hotel photos were misleading—nothing looked as good in real life.,The flight was on time and the staff was very courteous. Excellent experience!,5,2,0,3.5
11586,113,Not Rented,null,"Rooms were well-maintained, and housekeeping did a great job every day.","The legroom was adequate, but the overall experience didn’t wow me.",2,5,0,3.5
11588,113,Not Rented,null,"Service was okay, but I expected a bit more from a hotel of this rating.","The cabin was dirty, and the bathrooms were not properly maintained.",1,3,0,2
11590,113,Not Rented,null,Breakfast selection was decent but could use more variety.,"The cabin was comfortable, but the food could have been better.",2,3,0,2.5
11592,113,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,"The food was below average, and there were no special meal options available.",3,5,0,4
11595,113,Not Rented,null,"Air conditioning worked well, but it was a little noisy at night.","Had a smooth flight with no delays, and the food was surprisingly good.",5,2,0,3.5
11601,113,Not Rented,null,"Booked a non-smoking room, but it reeked of cigarette smoke!","The cabin was dirty, and the bathrooms were not properly maintained.",1,2,0,1.5
11602,113,Cancelled,"Had to wait a little at the counter, but the car itself was good.","The view from my room was blocked, which was disappointing but not a dealbreaker.","The flight went smoothly, but I wasn’t overly impressed with the service.",5,2,2,3
11604,113,Not Rented,null,The Wi-Fi was so slow that I couldn’t even send an email!,"The flight was delayed, but the crew kept us informed and made sure we were comfortable.",2,2,0,2
11606,113,Not Rented,null,"Terrible experience! The room was not clean, and the service was very slow.","The flight went smoothly, but I wasn’t overly impressed with the service.",5,1,0,3
11607,113,Not Rented,null,Loved the location—right in the heart of the city with easy access to attractions.,"The legroom was a bit tight, but everything else was great. I would fly again.",5,2,0,3.5
11609,113,Not Rented,null,"The hotel was clean, but I felt like the decor was a little outdated.","The flight was a little bumpy, but overall, it was a pleasant experience.",2,2,0,2
11610,113,Not Rented,null,Spacious and luxurious rooms with top-notch amenities. Highly recommended!,"The flight was delayed for hours, and there was no apology or compensation.",2,5,0,3.5
11613,113,Not Rented,null,"Stayed for one night; everything was fine, but nothing really stood out.",Comfortable seats and good in-flight entertainment. Highly recommend this airline.,2,2,0,2
11615,113,Not Rented,null,Extremely comfortable beds—best sleep I’ve had in a long time!,Excellent in-flight experience with a wide selection of movies and shows.,5,2,0,3.5
11621,113,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.","The cabin was dirty, and the bathrooms were not properly maintained.",1,2,0,1.5
11625,113,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,"The airline met my expectations, but it wasn’t a memorable experience.",2,5,0,3.5
11627,113,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.","My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,2,0,2
11629,113,Not Rented,null,"The amenities were decent, but the hotel lacked a cozy, welcoming vibe.",Excellent in-flight experience with a wide selection of movies and shows.,5,3,0,4
11630,113,Not Rented,null,The concierge was super helpful in arranging local tours and dinner reservations.,The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
11631,113,Not Rented,null,"The staff was helpful, but service could have been a bit faster.",The flight was on time and the staff was very courteous. Excellent experience!,5,2,0,3.5
11633,113,Not Rented,null,"The location was convenient, but the surroundings were a bit noisy.","I was impressed with the punctuality and the level of service throughout the flight.The food was awful, and the seats were uncomfortable. Not a great experience.",5,2,0,3.5
11636,113,Not Rented,null,"The hotel was clean, but I felt like the decor was a little outdated.","The legroom was a bit tight, but everything else was great. I would fly again.",5,2,0,3.5
11638,113,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The crew was professional, but the flight felt standard and routine.",2,2,0,2
11640,113,Not Rented,null,The hotel photos were misleading—nothing looked as good in real life.,"The entertainment system was outdated, and the flight was not as comfortable as expected.",2,2,0,2
11641,113,Not Rented,null,"Rooms were well-maintained, and housekeeping did a great job every day.","The legroom was adequate, but the overall experience didn’t wow me.",2,5,0,3.5
