hotel_booking_id,pax_id,hotel_id,check_in_date,check_out_date,num_of_guests,booking_status,payment_method,currency,transaction_amount
HB02251,PAX02251,HOTEL336,2023-08-09,2025-03-29,3,Confirmed,Credit Card,INR,481.91
HB02252,PAX02252,HOTEL292,2023-10-22,2025-07-21,1,Canceled,Net Banking,USD,169.13
HB02253,PAX02253,HOTEL206,2024-10-27,2025-11-18,4,Confirmed,Credit Card,EUR,437.27
HB02254,PAX02254,HOTEL475,2023-02-03,2025-07-08,1,Canceled,Credit Card,EUR,483.78
HB02255,PAX02255,HOTEL22,2023-08-24,2025-08-30,5,Canceled,PayPal,USD,247.34
HB02256,PAX02256,HOTEL310,2023-05-25,2025-03-25,2,Canceled,UPI,EUR,179.76
HB02257,PAX02257,HOTEL473,2023-06-29,2025-03-12,5,No-Show,UPI,GBP,148.52
HB02258,PAX02258,HOTEL86,2023-04-16,2025-11-01,2,Canceled,PayPal,EUR,415.94
HB02259,PAX02259,HOTEL288,2023-05-14,2025-12-28,5,Confirmed,UPI,INR,50.82
HB02260,PAX02260,HOTEL431,2023-04-24,2026-01-03,1,No-Show,Credit Card,EUR,187.78
HB02261,PAX02261,HOTEL363,2024-08-27,2025-08-13,3,Canceled,UPI,USD,381.53
HB02262,PAX02262,HOTEL227,2023-07-02,2025-08-10,5,No-Show,Net Banking,EUR,288.84
HB02263,PAX02263,HOTEL230,2024-09-30,2025-11-03,2,No-Show,UPI,GBP,360.7
HB02264,PAX02264,HOTEL49,2024-06-12,2025-02-18,5,Confirmed,UPI,INR,424.45
HB02265,PAX02265,HOTEL167,2023-09-29,2025-05-30,4,Pending,PayPal,GBP,181.4
HB02266,PAX02266,HOTEL308,2024-10-06,2025-10-02,1,Confirmed,Net Banking,GBP,268.74
HB02267,PAX02267,HOTEL431,2024-12-15,2025-08-23,1,No-Show,UPI,GBP,388.18
HB02268,PAX02268,HOTEL40,2024-06-06,2025-12-03,2,Pending,PayPal,EUR,447.73
HB02269,PAX02269,HOTEL383,2024-04-02,2025-07-28,5,Confirmed,Credit Card,EUR,267.14
HB02270,PAX02270,HOTEL280,2023-08-03,2026-01-09,3,Confirmed,PayPal,INR,326.7
HB02271,PAX02271,HOTEL296,2023-04-05,2025-08-29,4,No-Show,PayPal,USD,316.12
HB02272,PAX02272,HOTEL249,2023-07-31,2025-03-12,5,Canceled,UPI,GBP,335.24
HB02273,PAX02273,HOTEL402,2023-10-09,2025-07-19,4,Pending,Credit Card,INR,52.99
HB02274,PAX02274,HOTEL397,2023-12-30,2025-06-02,5,No-Show,PayPal,USD,375.79
HB02275,PAX02275,HOTEL177,2023-05-29,2025-07-30,1,Canceled,UPI,INR,319.55
HB02276,PAX02276,HOTEL245,2024-05-29,2026-01-15,1,Pending,Credit Card,GBP,191.91
HB02277,PAX02277,HOTEL312,2023-06-07,2025-03-07,3,Pending,Net Banking,EUR,64.25
HB02278,PAX02278,HOTEL60,2024-03-16,2025-07-07,5,Canceled,UPI,INR,494.96
HB02279,PAX02279,HOTEL59,2024-12-23,2025-07-06,3,Confirmed,UPI,INR,93.82
HB02280,PAX02280,HOTEL367,2023-07-26,2025-05-14,2,No-Show,Credit Card,GBP,350.9
HB02281,PAX02281,HOTEL195,2024-01-30,2025-11-03,4,Confirmed,PayPal,USD,488.56
HB02282,PAX02282,HOTEL49,2024-10-03,2025-05-27,4,No-Show,Net Banking,GBP,218.42
HB02283,PAX02283,HOTEL345,2023-08-12,2025-05-29,3,Pending,Credit Card,GBP,177.47
HB02284,PAX02284,HOTEL213,2024-01-06,2025-09-28,2,Confirmed,Credit Card,INR,299.5
HB02285,PAX02285,HOTEL149,2024-01-30,2025-03-07,4,Canceled,UPI,USD,426.99
HB02286,PAX02286,HOTEL365,2024-12-21,2025-06-20,1,No-Show,UPI,INR,242.98
HB02287,PAX02287,HOTEL368,2023-08-25,2025-09-16,5,Confirmed,PayPal,GBP,386.33
HB02288,PAX02288,HOTEL496,2023-02-13,2025-05-31,1,Pending,Credit Card,USD,369.6
HB02289,PAX02289,HOTEL28,2024-03-31,2026-01-11,2,Confirmed,UPI,INR,245.18
HB02290,PAX02290,HOTEL176,2024-12-28,2025-09-10,3,No-Show,Credit Card,GBP,408.08
HB02291,PAX02291,HOTEL397,2024-07-20,2025-07-04,2,Canceled,UPI,EUR,445.15
HB02292,PAX02292,HOTEL304,2023-03-23,2025-06-13,3,Pending,PayPal,GBP,191.88
HB02293,PAX02293,HOTEL248,2024-10-10,2025-10-06,5,Confirmed,Net Banking,INR,419.38
HB02294,PAX02294,HOTEL493,2024-02-07,2025-11-03,2,Canceled,PayPal,EUR,224.89
HB02295,PAX02295,HOTEL188,2023-11-13,2025-08-03,2,Canceled,PayPal,INR,115.53
HB02296,PAX02296,HOTEL188,2023-03-24,2025-02-07,2,Confirmed,Net Banking,INR,499.28
HB02297,PAX02297,HOTEL15,2024-05-26,2025-08-12,5,No-Show,Net Banking,USD,424.25
HB02298,PAX02298,HOTEL243,2024-02-10,2025-09-11,5,No-Show,Net Banking,USD,496.59
HB02299,PAX02299,HOTEL246,2024-03-23,2025-10-01,4,Pending,Credit Card,GBP,449.87
HB02300,PAX02300,HOTEL161,2024-04-17,2025-05-08,4,No-Show,Net Banking,USD,431.83
HB02301,PAX02301,HOTEL283,2025-01-10,2025-02-07,5,No-Show,Credit Card,GBP,267.98
HB02302,PAX02302,HOTEL35,2023-02-19,2025-02-26,1,Pending,Credit Card,GBP,161.67
HB02303,PAX02303,HOTEL5,2023-11-17,2025-03-13,2,Canceled,PayPal,INR,244.6
HB02304,PAX02304,HOTEL343,2024-06-30,2025-08-10,5,Pending,UPI,GBP,292.24
HB02305,PAX02305,HOTEL198,2023-06-28,2025-03-11,1,Pending,Net Banking,GBP,457.03
HB02306,PAX02306,HOTEL486,2023-05-15,2026-01-04,2,No-Show,PayPal,INR,77.55
HB02307,PAX02307,HOTEL157,2024-10-21,2025-10-16,3,Confirmed,UPI,EUR,270.07
HB02308,PAX02308,HOTEL289,2023-03-29,2025-03-24,2,Canceled,PayPal,GBP,224.54
HB02309,PAX02309,HOTEL29,2023-09-02,2025-10-09,2,Pending,PayPal,USD,297.02
HB02310,PAX02310,HOTEL22,2023-06-29,2026-01-22,2,Confirmed,Net Banking,USD,342.73
HB02311,PAX02311,HOTEL426,2023-05-10,2025-06-19,4,Confirmed,Credit Card,GBP,339.19
HB02312,PAX02312,HOTEL484,2024-06-04,2025-03-20,2,No-Show,UPI,EUR,464.01
HB02313,PAX02313,HOTEL203,2023-06-18,2025-09-30,1,Pending,UPI,INR,237.88
HB02314,PAX02314,HOTEL279,2023-06-13,2025-08-24,4,Pending,Net Banking,INR,477.97
HB02315,PAX02315,HOTEL80,2023-02-15,2026-01-13,5,No-Show,UPI,INR,144.71
HB02316,PAX02316,HOTEL392,2024-08-18,2025-02-09,1,Confirmed,Net Banking,INR,467.61
HB02317,PAX02317,HOTEL414,2023-02-28,2025-01-31,3,Canceled,PayPal,USD,373.09
HB02318,PAX02318,HOTEL280,2023-06-02,2025-12-01,5,Canceled,PayPal,GBP,64.24
HB02319,PAX02319,HOTEL371,2024-09-27,2025-06-02,1,Canceled,Net Banking,INR,128.11
HB02320,PAX02320,HOTEL114,2023-09-12,2025-10-23,4,Pending,UPI,EUR,203.68
HB02321,PAX02321,HOTEL127,2023-05-16,2025-08-28,3,Pending,UPI,GBP,100.39
HB02322,PAX02322,HOTEL120,2024-03-23,2025-12-03,5,Canceled,Net Banking,EUR,498.32
HB02323,PAX02323,HOTEL79,2024-12-11,2026-01-23,2,No-Show,UPI,EUR,52.23
HB02324,PAX02324,HOTEL454,2023-11-19,2025-05-20,3,No-Show,PayPal,USD,158.28
HB02325,PAX02325,HOTEL162,2023-12-21,2026-01-05,5,Pending,Credit Card,EUR,452.74
HB02326,PAX02326,HOTEL258,2024-12-26,2025-12-17,4,Pending,PayPal,EUR,180.1
HB02327,PAX02327,HOTEL161,2024-10-16,2025-12-10,2,Canceled,PayPal,GBP,415.76
HB02328,PAX02328,HOTEL253,2024-05-24,2026-01-22,4,No-Show,UPI,USD,473.87
HB02329,PAX02329,HOTEL173,2023-04-06,2025-03-16,5,Pending,Credit Card,EUR,228.78
HB02330,PAX02330,HOTEL350,2024-12-31,2025-12-17,4,Pending,Credit Card,USD,97.96
HB02331,PAX02331,HOTEL265,2024-04-16,2025-05-19,1,Canceled,Credit Card,INR,290.21
HB02332,PAX02332,HOTEL383,2023-08-06,2025-06-01,4,Canceled,Net Banking,INR,257.57
HB02333,PAX02333,HOTEL17,2023-05-13,2025-04-30,1,Pending,Credit Card,EUR,340.49
HB02334,PAX02334,HOTEL88,2024-10-31,2025-05-29,4,Canceled,UPI,INR,438.42
HB02335,PAX02335,HOTEL406,2024-09-09,2025-10-06,4,Pending,Net Banking,GBP,79.8
HB02336,PAX02336,HOTEL426,2024-05-31,2025-05-24,3,Pending,PayPal,INR,263.08
HB02337,PAX02337,HOTEL391,2024-12-09,2025-02-25,3,Pending,UPI,INR,272.22
HB02338,PAX02338,HOTEL171,2023-11-20,2025-09-06,3,Pending,Credit Card,EUR,436.17
HB02339,PAX02339,HOTEL160,2024-04-10,2025-11-09,2,No-Show,PayPal,INR,393.21
HB02340,PAX02340,HOTEL367,2024-10-08,2025-06-03,5,Confirmed,Net Banking,GBP,59.78
HB02341,PAX02341,HOTEL315,2023-09-28,2025-12-30,1,Canceled,Credit Card,GBP,257.83
HB02342,PAX02342,HOTEL371,2024-05-08,2025-10-20,4,Canceled,Credit Card,EUR,329.47
HB02343,PAX02343,HOTEL163,2024-12-26,2025-05-04,1,No-Show,UPI,GBP,212.8
HB02344,PAX02344,HOTEL86,2023-12-17,2025-07-11,1,Pending,UPI,EUR,139.68
HB02345,PAX02345,HOTEL334,2024-10-20,2025-05-17,2,Pending,Net Banking,GBP,290.79
HB02346,PAX02346,HOTEL204,2024-08-12,2026-01-10,2,Confirmed,UPI,EUR,193.74
HB02347,PAX02347,HOTEL292,2023-06-15,2025-11-13,3,Confirmed,Credit Card,EUR,234.18
HB02348,PAX02348,HOTEL267,2024-07-17,2025-05-07,3,Confirmed,Credit Card,USD,72.27
HB02349,PAX02349,HOTEL308,2024-05-02,2025-09-12,1,Pending,Credit Card,GBP,211.75
HB02350,PAX02350,HOTEL98,2024-05-13,2026-01-08,1,Confirmed,UPI,USD,159.54
HB02351,PAX02351,HOTEL482,2024-06-01,2025-04-04,3,No-Show,UPI,GBP,50.6
HB02352,PAX02352,HOTEL452,2023-03-11,2025-03-22,4,Pending,Net Banking,USD,137.37
HB02353,PAX02353,HOTEL359,2023-11-19,2026-01-03,2,Confirmed,UPI,USD,206.78
HB02354,PAX02354,HOTEL377,2023-05-17,2025-07-24,1,Canceled,PayPal,GBP,358.55
HB02355,PAX02355,HOTEL182,2024-09-23,2025-11-14,3,Pending,Credit Card,USD,380.24
HB02356,PAX02356,HOTEL292,2023-08-02,2025-09-22,2,No-Show,PayPal,INR,91.46
HB02357,PAX02357,HOTEL253,2024-04-29,2025-04-16,2,Confirmed,PayPal,USD,116.02
HB02358,PAX02358,HOTEL212,2023-03-19,2025-08-02,3,Pending,Credit Card,INR,457.77
HB02359,PAX02359,HOTEL326,2023-10-19,2025-11-10,1,Pending,UPI,EUR,281.9
HB02360,PAX02360,HOTEL491,2023-05-11,2025-08-20,1,Canceled,PayPal,INR,369.89
HB02361,PAX02361,HOTEL294,2023-09-01,2025-11-13,3,Canceled,UPI,EUR,79.85
HB02362,PAX02362,HOTEL295,2024-06-04,2025-04-15,2,Confirmed,PayPal,EUR,146.11
HB02363,PAX02363,HOTEL477,2023-03-09,2025-05-06,4,No-Show,PayPal,GBP,381.45
HB02364,PAX02364,HOTEL87,2023-10-19,2025-10-07,1,Confirmed,Net Banking,USD,302.85
HB02365,PAX02365,HOTEL465,2024-11-22,2025-04-07,2,Confirmed,Net Banking,USD,478.67
HB02366,PAX02366,HOTEL244,2023-05-31,2025-06-26,2,Confirmed,Credit Card,GBP,201.93
HB02367,PAX02367,HOTEL139,2024-02-07,2025-05-17,5,Pending,Credit Card,GBP,363.93
HB02368,PAX02368,HOTEL372,2023-02-07,2025-05-27,5,Confirmed,Net Banking,USD,194.88
HB02369,PAX02369,HOTEL262,2023-07-02,2025-08-14,4,Pending,PayPal,EUR,189.54
HB02370,PAX02370,HOTEL207,2024-10-03,2025-03-31,5,Canceled,UPI,EUR,186.96
HB02371,PAX02371,HOTEL437,2023-02-10,2025-03-22,2,Canceled,Net Banking,GBP,131.98
HB02372,PAX02372,HOTEL199,2024-07-19,2025-03-07,4,Pending,Net Banking,USD,320.22
HB02373,PAX02373,HOTEL47,2023-03-01,2025-03-13,4,Canceled,Credit Card,GBP,215.42
HB02374,PAX02374,HOTEL78,2023-08-22,2026-01-09,5,No-Show,UPI,INR,134.57
HB02375,PAX02375,HOTEL447,2023-03-20,2025-04-04,1,No-Show,UPI,GBP,417.59
HB02376,PAX02376,HOTEL478,2023-09-02,2025-12-03,4,Confirmed,PayPal,GBP,152.81
HB02377,PAX02377,HOTEL180,2024-11-07,2025-11-23,4,No-Show,UPI,EUR,198.27
HB02378,PAX02378,HOTEL408,2023-02-16,2025-09-07,1,Canceled,Credit Card,EUR,71.53
HB02379,PAX02379,HOTEL127,2023-12-01,2025-06-26,3,No-Show,UPI,EUR,475.29
HB02380,PAX02380,HOTEL204,2023-04-23,2025-12-17,1,Canceled,PayPal,EUR,127.92
HB02381,PAX02381,HOTEL348,2023-12-26,2025-05-06,1,Pending,Credit Card,EUR,446.33
HB02382,PAX02382,HOTEL41,2024-11-16,2025-06-17,5,Pending,PayPal,INR,390.59
HB02383,PAX02383,HOTEL497,2024-07-21,2025-08-02,5,No-Show,PayPal,EUR,298.6
HB02384,PAX02384,HOTEL304,2024-06-14,2025-09-07,3,Pending,Credit Card,USD,215.77
HB02385,PAX02385,HOTEL479,2024-05-02,2025-03-06,2,No-Show,Net Banking,GBP,451.07
HB02386,PAX02386,HOTEL195,2023-09-28,2025-08-14,4,No-Show,PayPal,INR,240.27
HB02387,PAX02387,HOTEL197,2024-03-20,2025-03-24,2,Confirmed,UPI,GBP,480.91
HB02388,PAX02388,HOTEL401,2023-05-16,2025-11-09,2,Pending,Credit Card,EUR,482.45
HB02389,PAX02389,HOTEL191,2024-04-26,2025-03-09,4,Pending,PayPal,EUR,472.09
HB02390,PAX02390,HOTEL418,2024-09-01,2025-09-23,1,No-Show,PayPal,EUR,385.04
HB02391,PAX02391,HOTEL455,2025-01-14,2025-07-30,3,Pending,Credit Card,INR,159.05
HB02392,PAX02392,HOTEL104,2023-04-19,2025-02-16,2,Canceled,PayPal,EUR,133.09
HB02393,PAX02393,HOTEL276,2023-10-31,2025-10-06,1,Confirmed,Net Banking,INR,65.16
HB02394,PAX02394,HOTEL421,2023-02-26,2025-04-17,3,Confirmed,Credit Card,USD,373.49
HB02395,PAX02395,HOTEL8,2023-05-07,2025-04-29,3,No-Show,Credit Card,INR,481.57
HB02396,PAX02396,HOTEL455,2024-10-07,2025-04-21,4,Confirmed,Credit Card,USD,119.97
HB02397,PAX02397,HOTEL407,2023-08-16,2025-11-08,5,Canceled,Credit Card,EUR,313.84
HB02398,PAX02398,HOTEL110,2023-05-06,2025-06-20,2,Pending,Net Banking,USD,447.44
HB02399,PAX02399,HOTEL474,2025-01-03,2025-07-01,5,Pending,Credit Card,GBP,365.21
HB02400,PAX02400,HOTEL138,2023-09-16,2025-07-18,1,Confirmed,Net Banking,EUR,250.85
HB02401,PAX02401,HOTEL104,2024-07-31,2025-11-08,3,Confirmed,PayPal,INR,177.22
HB02402,PAX02402,HOTEL352,2023-12-10,2025-04-16,5,Canceled,UPI,INR,145.76
HB02403,PAX02403,HOTEL451,2024-10-25,2025-11-21,1,Pending,UPI,USD,138.44
HB02404,PAX02404,HOTEL53,2023-12-08,2025-12-31,5,Canceled,Net Banking,INR,145.18
HB02405,PAX02405,HOTEL380,2024-12-23,2025-07-27,5,Pending,Net Banking,INR,58.26
HB02406,PAX02406,HOTEL134,2023-03-19,2025-02-04,1,Confirmed,PayPal,USD,52.53
HB02407,PAX02407,HOTEL413,2023-06-17,2025-09-13,3,Pending,UPI,GBP,219.03
HB02408,PAX02408,HOTEL360,2023-10-30,2025-08-02,3,Canceled,PayPal,GBP,237.02
HB02409,PAX02409,HOTEL364,2023-08-30,2025-07-19,3,Canceled,PayPal,INR,118.68
HB02410,PAX02410,HOTEL428,2024-09-25,2025-03-02,4,Confirmed,UPI,EUR,406.24
HB02411,PAX02411,HOTEL175,2024-12-02,2025-06-19,5,Confirmed,Net Banking,INR,231.11
HB02412,PAX02412,HOTEL24,2024-02-03,2025-12-23,3,Canceled,Credit Card,INR,211.84
HB02413,PAX02413,HOTEL267,2025-01-05,2025-07-02,2,Canceled,Net Banking,GBP,325.82
HB02414,PAX02414,HOTEL210,2024-12-08,2025-07-05,5,No-Show,Net Banking,INR,497.86
HB02415,PAX02415,HOTEL94,2023-12-09,2025-06-02,2,Canceled,PayPal,USD,87.23
HB02416,PAX02416,HOTEL93,2023-12-14,2025-09-14,5,No-Show,UPI,INR,140.22
HB02417,PAX02417,HOTEL489,2023-12-06,2025-02-15,4,Canceled,PayPal,INR,491.08
HB02418,PAX02418,HOTEL150,2024-12-06,2025-03-18,4,No-Show,Credit Card,EUR,378.97
HB02419,PAX02419,HOTEL380,2025-01-23,2025-10-19,3,Confirmed,PayPal,USD,139.86
HB02420,PAX02420,HOTEL33,2023-07-21,2025-08-19,3,Pending,UPI,INR,54.78
HB02421,PAX02421,HOTEL390,2024-02-08,2025-07-01,3,No-Show,PayPal,GBP,189.61
HB02422,PAX02422,HOTEL498,2023-12-30,2025-11-11,3,Confirmed,Net Banking,USD,230.3
HB02423,PAX02423,HOTEL238,2023-05-25,2025-09-08,2,No-Show,PayPal,USD,489.98
HB02424,PAX02424,HOTEL192,2024-01-15,2025-04-21,4,Pending,UPI,INR,268.52
HB02425,PAX02425,HOTEL116,2024-11-29,2025-02-22,1,Pending,PayPal,GBP,213.09
HB02426,PAX02426,HOTEL152,2023-09-27,2025-10-04,2,Confirmed,PayPal,INR,128.08
HB02427,PAX02427,HOTEL175,2024-03-19,2025-12-11,5,Confirmed,Credit Card,GBP,64.39
HB02428,PAX02428,HOTEL23,2024-02-07,2025-11-06,4,No-Show,PayPal,GBP,205.95
HB02429,PAX02429,HOTEL150,2025-01-08,2025-10-31,5,Confirmed,Credit Card,EUR,249.05
HB02430,PAX02430,HOTEL343,2024-11-03,2025-04-25,3,Canceled,Net Banking,GBP,138.69
HB02431,PAX02431,HOTEL377,2024-11-20,2025-03-06,1,No-Show,Net Banking,USD,82.77
HB02432,PAX02432,HOTEL65,2023-05-20,2025-09-23,4,No-Show,PayPal,INR,269.61
HB02433,PAX02433,HOTEL53,2023-02-15,2025-09-17,4,Canceled,UPI,EUR,259.43
HB02434,PAX02434,HOTEL147,2024-10-30,2025-08-30,3,Pending,Net Banking,USD,120.14
HB02435,PAX02435,HOTEL117,2024-12-13,2025-04-06,2,Pending,Credit Card,EUR,471.59
HB02436,PAX02436,HOTEL221,2023-09-29,2025-05-19,1,No-Show,Credit Card,EUR,141.8
HB02437,PAX02437,HOTEL83,2024-03-25,2025-09-04,2,Confirmed,UPI,USD,276.19
HB02438,PAX02438,HOTEL421,2023-04-02,2025-03-26,1,Canceled,Net Banking,INR,465.26
HB02439,PAX02439,HOTEL161,2024-05-29,2025-09-25,1,Confirmed,UPI,EUR,390.13
HB02440,PAX02440,HOTEL360,2023-03-12,2025-06-21,3,No-Show,PayPal,USD,375.29
HB02441,PAX02441,HOTEL6,2023-09-30,2025-06-18,3,Canceled,Net Banking,GBP,485.54
HB02442,PAX02442,HOTEL483,2024-07-15,2025-04-16,4,Pending,PayPal,USD,145.42
HB02443,PAX02443,HOTEL57,2024-08-25,2025-12-03,4,Confirmed,Net Banking,EUR,410.76
HB02444,PAX02444,HOTEL482,2024-03-29,2025-04-26,2,Pending,UPI,USD,156.8
HB02445,PAX02445,HOTEL481,2025-01-24,2025-03-24,5,Pending,Net Banking,EUR,264.63
HB02446,PAX02446,HOTEL489,2024-05-12,2025-10-14,2,Canceled,UPI,INR,226.6
HB02447,PAX02447,HOTEL291,2023-11-25,2025-04-20,4,Pending,Net Banking,USD,150.45
HB02448,PAX02448,HOTEL41,2024-12-29,2025-11-13,1,Pending,Net Banking,INR,218.7
HB02449,PAX02449,HOTEL459,2023-11-20,2025-05-20,2,Pending,Net Banking,GBP,310.54
HB02450,PAX02450,HOTEL289,2024-05-01,2025-12-16,4,Canceled,UPI,GBP,460.1
HB02451,PAX02451,HOTEL488,2024-05-13,2025-05-01,2,Canceled,Net Banking,USD,68.35
HB02452,PAX02452,HOTEL112,2023-06-08,2025-12-20,2,No-Show,UPI,EUR,242.4
HB02453,PAX02453,HOTEL311,2023-08-15,2025-05-24,1,Canceled,Credit Card,USD,250.72
HB02454,PAX02454,HOTEL445,2023-02-24,2025-08-28,4,Pending,UPI,INR,339.83
HB02455,PAX02455,HOTEL119,2024-02-11,2025-06-30,4,Confirmed,Net Banking,USD,302.21
HB02456,PAX02456,HOTEL47,2023-06-02,2026-01-20,5,Pending,PayPal,EUR,232.21
HB02457,PAX02457,HOTEL237,2024-05-31,2025-06-30,4,Confirmed,UPI,EUR,269.59
HB02458,PAX02458,HOTEL74,2024-02-13,2025-02-16,2,Confirmed,PayPal,USD,323.41
HB02459,PAX02459,HOTEL118,2024-04-30,2025-10-30,3,Pending,PayPal,INR,467.12
HB02460,PAX02460,HOTEL101,2024-02-22,2026-01-20,3,Canceled,Credit Card,INR,176.07
HB02461,PAX02461,HOTEL351,2024-07-01,2025-03-19,5,Canceled,Credit Card,GBP,78.94
HB02462,PAX02462,HOTEL31,2024-12-29,2025-04-11,3,Pending,PayPal,EUR,139.74
HB02463,PAX02463,HOTEL244,2023-06-05,2026-01-07,3,Canceled,UPI,EUR,461.79
HB02464,PAX02464,HOTEL226,2023-06-08,2025-11-03,5,Confirmed,Net Banking,USD,338.86
HB02465,PAX02465,HOTEL375,2024-05-16,2025-09-10,2,Pending,Net Banking,EUR,158.92
HB02466,PAX02466,HOTEL237,2024-10-05,2025-12-19,5,Pending,PayPal,USD,380.97
HB02467,PAX02467,HOTEL173,2023-11-20,2025-11-02,4,No-Show,Net Banking,INR,153.67
HB02468,PAX02468,HOTEL196,2024-09-14,2026-01-19,3,No-Show,PayPal,USD,80.29
HB02469,PAX02469,HOTEL273,2023-04-29,2025-09-22,5,No-Show,Credit Card,EUR,481.7
HB02470,PAX02470,HOTEL258,2024-11-24,2025-10-27,2,Pending,UPI,USD,342.43
HB02471,PAX02471,HOTEL394,2023-05-22,2025-11-10,2,No-Show,Credit Card,EUR,141.89
HB02472,PAX02472,HOTEL59,2023-11-12,2026-01-09,5,Confirmed,PayPal,EUR,135.88
HB02473,PAX02473,HOTEL263,2023-05-25,2025-04-11,4,Pending,Net Banking,EUR,356.47
HB02474,PAX02474,HOTEL243,2024-01-24,2025-04-26,2,Confirmed,Net Banking,INR,204.37
HB02475,PAX02475,HOTEL122,2023-10-28,2025-10-09,4,Pending,UPI,EUR,172.17
HB02476,PAX02476,HOTEL324,2024-04-18,2026-01-04,1,Canceled,UPI,USD,405.76
HB02477,PAX02477,HOTEL276,2023-10-10,2026-01-17,5,Pending,Credit Card,GBP,101.43
HB02478,PAX02478,HOTEL15,2023-05-19,2025-12-18,4,Confirmed,PayPal,USD,370.03
HB02479,PAX02479,HOTEL484,2024-04-23,2025-11-11,5,Canceled,UPI,EUR,205.66
HB02480,PAX02480,HOTEL125,2023-05-03,2025-03-08,1,Canceled,PayPal,EUR,95.17
HB02481,PAX02481,HOTEL220,2024-11-03,2025-04-08,1,No-Show,UPI,EUR,393.88
HB02482,PAX02482,HOTEL425,2024-02-20,2025-02-10,5,Pending,PayPal,USD,131.15
HB02483,PAX02483,HOTEL416,2024-09-04,2025-05-18,3,Canceled,PayPal,INR,197.37
HB02484,PAX02484,HOTEL132,2024-06-21,2025-09-24,1,Canceled,Credit Card,GBP,72.4
HB02485,PAX02485,HOTEL281,2023-12-18,2025-04-12,2,Canceled,Credit Card,USD,307.82
HB02486,PAX02486,HOTEL403,2024-07-16,2025-05-20,3,Confirmed,UPI,GBP,330.29
HB02487,PAX02487,HOTEL190,2023-02-19,2025-09-22,3,Canceled,UPI,USD,436.49
HB02488,PAX02488,HOTEL282,2023-03-30,2025-05-31,4,Pending,PayPal,EUR,74.88
HB02489,PAX02489,HOTEL275,2024-07-26,2025-06-06,1,Pending,Credit Card,GBP,488.24
HB02490,PAX02490,HOTEL334,2023-11-28,2025-06-27,2,Pending,Credit Card,GBP,213.59
HB02491,PAX02491,HOTEL149,2024-01-31,2025-06-25,5,Confirmed,Credit Card,USD,266.89
HB02492,PAX02492,HOTEL63,2023-03-18,2025-10-10,5,Pending,Credit Card,INR,279.86
HB02493,PAX02493,HOTEL426,2024-11-10,2025-09-04,5,No-Show,Credit Card,INR,452.03
HB02494,PAX02494,HOTEL316,2023-02-19,2025-04-05,1,No-Show,PayPal,GBP,434.3
HB02495,PAX02495,HOTEL403,2023-09-06,2025-10-02,5,Pending,UPI,INR,98.38
HB02496,PAX02496,HOTEL447,2023-06-19,2025-09-04,3,Canceled,UPI,EUR,167.8
HB02497,PAX02497,HOTEL409,2024-02-29,2025-11-15,1,Confirmed,Credit Card,GBP,325.81
HB02498,PAX02498,HOTEL347,2023-03-30,2025-06-04,5,Canceled,UPI,GBP,321.36
HB02499,PAX02499,HOTEL173,2023-06-03,2025-03-18,4,Confirmed,PayPal,EUR,245.2
HB02500,PAX02500,HOTEL243,2024-06-28,2025-03-23,4,Pending,PayPal,EUR,231.67
HB02501,PAX02501,HOTEL415,2023-11-10,2025-01-31,2,Pending,UPI,INR,214.47
HB02502,PAX02502,HOTEL192,2023-11-08,2025-09-16,3,Pending,Net Banking,USD,77.18
HB02503,PAX02503,HOTEL336,2024-07-04,2025-07-04,4,Canceled,PayPal,GBP,200.55
HB02504,PAX02504,HOTEL77,2024-07-27,2025-05-08,4,Confirmed,Net Banking,USD,83.05
HB02505,PAX02505,HOTEL433,2023-03-14,2025-09-01,4,No-Show,Net Banking,USD,444.79
HB02506,PAX02506,HOTEL298,2024-05-18,2025-09-27,5,Confirmed,PayPal,GBP,412.02
HB02507,PAX02507,HOTEL348,2024-12-20,2025-06-28,4,Pending,PayPal,EUR,442.52
HB02508,PAX02508,HOTEL310,2024-01-23,2025-09-11,1,No-Show,UPI,EUR,387.53
HB02509,PAX02509,HOTEL53,2024-03-17,2025-10-11,4,Canceled,PayPal,GBP,315.44
HB02510,PAX02510,HOTEL300,2024-01-27,2025-09-01,5,Confirmed,Net Banking,EUR,362.06
HB02511,PAX02511,HOTEL172,2023-05-02,2025-11-26,3,Confirmed,Credit Card,USD,239.25
HB02512,PAX02512,HOTEL438,2024-12-15,2025-05-03,4,Canceled,Credit Card,EUR,138.61
HB02513,PAX02513,HOTEL354,2023-08-26,2025-04-23,4,No-Show,Net Banking,INR,81.39
HB02514,PAX02514,HOTEL191,2023-10-23,2025-06-18,2,Canceled,Net Banking,EUR,211.16
HB02515,PAX02515,HOTEL294,2024-06-21,2025-06-12,2,Pending,Net Banking,GBP,403.14
HB02516,PAX02516,HOTEL196,2023-07-14,2025-05-14,3,No-Show,Credit Card,USD,344.74
HB02517,PAX02517,HOTEL198,2024-06-25,2025-11-10,3,Confirmed,UPI,EUR,318.76
HB02518,PAX02518,HOTEL83,2025-01-24,2025-04-11,3,No-Show,PayPal,USD,490.2
HB02519,PAX02519,HOTEL78,2023-12-13,2025-12-05,2,No-Show,UPI,EUR,117.54
